name,address,lat,lng,license_number,hotel_type,source,raw_data
凡登商旅●二館,106臺北市大安區忠孝東路4段197號14樓之2、6、8,25.0532270,121.6125800,臺北市旅館483號,,一般旅館,"{""_id"": 316, ""_importdate"": {""date"": ""2025-12-29 11:10:45.358413"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館483號"", ""旅館名稱"": ""凡登商旅●二館"", ""電話或手機號碼"": ""(02)87710852"", ""營業地址"": ""106臺北市大安區忠孝東路4段197號14樓之2、6、8"", ""客房最低定價"": ""20000"", ""客房最高定價"": ""20000"", ""房間數"": ""32""}"
凱微精品旅館,104臺北市中山區林森北路381號9-10樓,25.0561620,121.5254740,臺北市旅館138號,,一般旅館,"{""_id"": 84, ""_importdate"": {""date"": ""2025-12-29 11:10:45.071843"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館138號"", ""旅館名稱"": ""凱微精品旅館"", ""電話或手機號碼"": ""(02)25426879"", ""營業地址"": ""104臺北市中山區林森北路381號9-10樓"", ""客房最低定價"": ""3980"", ""客房最高定價"": ""5000"", ""房間數"": ""28""}"
凱旋酒店,114臺北市內湖區江南街55號3樓、9樓,25.0775720,121.5779390,臺北市旅館675號,,一般旅館,"{""_id"": 458, ""_importdate"": {""date"": ""2025-12-29 11:10:45.515433"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館675號"", ""旅館名稱"": ""凱旋酒店"", ""電話或手機號碼"": ""(02)87527888"", ""營業地址"": ""114臺北市內湖區江南街55號3樓、9樓"", ""客房最低定價"": ""8800"", ""客房最高定價"": ""38800"", ""房間數"": ""88""}"
凱統大飯店,106臺北市大安區忠孝東路三段8號3-9樓,25.0422950,121.5420460,臺北市旅館057號,,一般旅館,"{""_id"": 31, ""_importdate"": {""date"": ""2025-12-29 11:10:44.998946"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館057號"", ""旅館名稱"": ""凱統大飯店"", ""電話或手機號碼"": ""(02)27211162"", ""營業地址"": ""106臺北市大安區忠孝東路三段8號3-9樓"", ""客房最低定價"": ""2580"", ""客房最高定價"": ""3280"", ""房間數"": ""56""}"
凱達大飯店,108臺北市萬華區艋舺大道167號,25.0333060,121.4998430,臺北市旅館624號,,一般旅館,"{""_id"": 415, ""_importdate"": {""date"": ""2025-12-29 11:10:45.469936"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館624號"", ""旅館名稱"": ""凱達大飯店"", ""電話或手機號碼"": ""(02)23066777"", ""營業地址"": ""108臺北市萬華區艋舺大道167號"", ""客房最低定價"": ""9800"", ""客房最高定價"": ""68800"", ""房間數"": ""745""}"
函舍旅館,108臺北市萬華區成都路68號4-5樓,25.0428610,121.5051660,臺北市旅館264號,,一般旅館,"{""_id"": 160, ""_importdate"": {""date"": ""2025-12-29 11:10:45.165608"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館264號"", ""旅館名稱"": ""函舍旅館"", ""電話或手機號碼"": ""(02)23718812"", ""營業地址"": ""108臺北市萬華區成都路68號4-5樓"", ""客房最低定價"": ""9880"", ""客房最高定價"": ""15880"", ""房間數"": ""19""}"
力歐時尚旅館,100臺北市中正區延平南路9號1-9樓,25.0463030,121.5108930,臺北市旅館032號,,一般旅館,"{""_id"": 18, ""_importdate"": {""date"": ""2025-12-29 11:10:44.985560"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館032號"", ""旅館名稱"": ""力歐時尚旅館"", ""電話或手機號碼"": ""(02)23145296"", ""營業地址"": ""100臺北市中正區延平南路9號1-9樓"", ""客房最低定價"": ""3000"", ""客房最高定價"": ""5000"", ""房間數"": ""37""}"
力歐時尚旅館西門館,"108臺北市萬華區康定路25巷36弄4,6號2-4樓",25.0438180,121.5041310,臺北市旅館231號,,一般旅館,"{""_id"": 137, ""_importdate"": {""date"": ""2025-12-29 11:10:45.134517"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館231號"", ""旅館名稱"": ""力歐時尚旅館西門館"", ""電話或手機號碼"": ""(02)23889855"", ""營業地址"": ""108臺北市萬華區康定路25巷36弄4,6號2-4樓"", ""客房最低定價"": ""800"", ""客房最高定價"": ""3000"", ""房間數"": ""17""}"
北城大飯店,104臺北市中山區長春路279號B1-12樓,25.0547570,121.5413660,臺北市旅館248號,,一般旅館,"{""_id"": 146, ""_importdate"": {""date"": ""2025-12-29 11:10:45.147049"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館248號"", ""旅館名稱"": ""北城大飯店"", ""電話或手機號碼"": ""(02)25017601"", ""營業地址"": ""104臺北市中山區長春路279號B1-12樓"", ""客房最低定價"": ""3200"", ""客房最高定價"": ""3600"", ""房間數"": ""55""}"
北投天玥泉溫泉會館,112臺北市北投區中山路3號3樓,25.1371150,121.5058090,臺北市旅館415號,,一般旅館,"{""_id"": 260, ""_importdate"": {""date"": ""2025-12-29 11:10:45.287205"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館415號"", ""旅館名稱"": ""北投天玥泉溫泉會館"", ""電話或手機號碼"": ""(02)28988661"", ""營業地址"": ""112臺北市北投區中山路3號3樓"", ""客房最低定價"": ""12800"", ""客房最高定價"": ""12800"", ""房間數"": ""21""}"
北投晶泉丰旅,112臺北市北投區泉源路19號、19之1號（地上1層至地上14層）,,,臺北市旅館799號,,一般旅館,"{""_id"": 567, ""_importdate"": {""date"": ""2025-12-29 11:10:45.642183"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館799號"", ""旅館名稱"": ""北投晶泉丰旅"", ""電話或手機號碼"": ""(02)66108000"", ""營業地址"": ""112臺北市北投區泉源路19號、19之1號（地上1層至地上14層）"", ""客房最低定價"": ""22000"", ""客房最高定價"": ""66000"", ""房間數"": ""100""}"
北投會館-北捷行旅,112臺北市北投區大業路527巷88號(2至3樓),25.1349300,121.4839570,臺北市旅館755號,,一般旅館,"{""_id"": 523, ""_importdate"": {""date"": ""2025-12-29 11:10:45.584073"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館755號"", ""旅館名稱"": ""北投會館-北捷行旅"", ""電話或手機號碼"": ""(02)28930105"", ""營業地址"": ""112臺北市北投區大業路527巷88號(2至3樓)"", ""客房最低定價"": ""5500"", ""客房最高定價"": ""12000"", ""房間數"": ""42""}"
北門文旅,103臺北市大同區長安西路145巷3號,25.0517180,121.5149690,臺北市旅館065號,,一般旅館,"{""_id"": 37, ""_importdate"": {""date"": ""2025-12-29 11:10:45.008862"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館065號"", ""旅館名稱"": ""北門文旅"", ""電話或手機號碼"": ""(02)25567797"", ""營業地址"": ""103臺北市大同區長安西路145巷3號"", ""客房最低定價"": ""1400"", ""客房最高定價"": ""8000"", ""房間數"": ""15""}"
北門臥客青年旅舍,103臺北市大同區甘谷街26號2樓之1,25.0527700,121.5108930,臺北市旅館500號,,一般旅館,"{""_id"": 328, ""_importdate"": {""date"": ""2025-12-29 11:10:45.374552"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館500號"", ""旅館名稱"": ""北門臥客青年旅舍"", ""電話或手機號碼"": ""(02)25557177"", ""營業地址"": ""103臺北市大同區甘谷街26號2樓之1"", ""客房最低定價"": ""4000"", ""客房最高定價"": ""8000"", ""房間數"": ""5""}"
千彩格精品旅店,104臺北市中山區林森北路286號2至3樓,25.0557580,121.5253590,臺北市旅館469號,,一般旅館,"{""_id"": 306, ""_importdate"": {""date"": ""2025-12-29 11:10:45.345396"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館469號"", ""旅館名稱"": ""千彩格精品旅店　"", ""電話或手機號碼"": ""(02)25637555"", ""營業地址"": ""104臺北市中山區林森北路286號2至3樓"", ""客房最低定價"": ""6880"", ""客房最高定價"": ""14000"", ""房間數"": ""19""}"
千慧旅館,103臺北市大同區南京西路22號7樓,25.0531390,121.5152020,臺北市旅館107號,,一般旅館,"{""_id"": 61, ""_importdate"": {""date"": ""2025-12-29 11:10:45.040533"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館107號"", ""旅館名稱"": ""千慧旅館"", ""電話或手機號碼"": ""(02)25552451"", ""營業地址"": ""103臺北市大同區南京西路22號7樓"", ""客房最低定價"": ""2200"", ""客房最高定價"": ""3200"", ""房間數"": ""20""}"
南港安樂旅社,115臺北市南港區南港路一段229號2-3樓,25.0549460,121.6107240,臺北市旅館056號,,一般旅館,"{""_id"": 30, ""_importdate"": {""date"": ""2025-12-29 11:10:44.997920"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館056號"", ""旅館名稱"": ""南港安樂旅社"", ""電話或手機號碼"": ""(02)26511797"", ""營業地址"": ""115臺北市南港區南港路一段229號2-3樓"", ""客房最低定價"": ""1400"", ""客房最高定價"": ""1400"", ""房間數"": ""10""}"
南港老爺行旅,115臺北市南港區經貿二路196號.196號10樓至20樓,25.0600050,121.6147030,臺北市旅館689號,,一般旅館,"{""_id"": 469, ""_importdate"": {""date"": ""2025-12-29 11:10:45.527143"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館689號"", ""旅館名稱"": ""南港老爺行旅"", ""電話或手機號碼"": ""(02)77500588"", ""營業地址"": ""115臺北市南港區經貿二路196號.196號10樓至20樓"", ""客房最低定價"": ""4500"", ""客房最高定價"": ""19800"", ""房間數"": ""179""}"
南陽街壹號旅店,100臺北市中正區南陽街1號3樓至4樓,25.0457160,121.5162300,臺北市旅館633號,,一般旅館,"{""_id"": 424, ""_importdate"": {""date"": ""2025-12-29 11:10:45.479247"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館633號"", ""旅館名稱"": ""南陽街壹號旅店"", ""電話或手機號碼"": ""(02)23888377"", ""營業地址"": ""100臺北市中正區南陽街1號3樓至4樓"", ""客房最低定價"": ""3000"", ""客房最高定價"": ""4800"", ""房間數"": ""79""}"
卡夫人背包客棧,100臺北市中正區館前路34號7樓,25.0446660,121.5149060,臺北市旅館577號,,一般旅館,"{""_id"": 381, ""_importdate"": {""date"": ""2025-12-29 11:10:45.433259"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館577號"", ""旅館名稱"": ""卡夫人背包客棧"", ""電話或手機號碼"": ""(02)23881666"", ""營業地址"": ""100臺北市中正區館前路34號7樓"", ""客房最低定價"": ""300"", ""客房最高定價"": ""6000"", ""房間數"": ""14""}"
卡樂町旅店,108臺北市萬華區內江街55巷22號,25.0425870,121.5052660,臺北市旅館466號,,一般旅館,"{""_id"": 303, ""_importdate"": {""date"": ""2025-12-29 11:10:45.341290"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館466號"", ""旅館名稱"": ""卡樂町旅店"", ""電話或手機號碼"": ""(02)23826000"", ""營業地址"": ""108臺北市萬華區內江街55巷22號"", ""客房最低定價"": ""2288"", ""客房最高定價"": ""2288"", ""房間數"": ""20""}"
印石時尚旅館,116臺北市文山區秀明路二段15號,24.9920820,121.5754150,臺北市旅館293號,,一般旅館,"{""_id"": 177, ""_importdate"": {""date"": ""2025-12-29 11:10:45.185489"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館293號"", ""旅館名稱"": ""印石時尚旅館"", ""電話或手機號碼"": ""(02)86617070"", ""營業地址"": ""116臺北市文山區秀明路二段15號"", ""客房最低定價"": ""4500"", ""客房最高定價"": ""12000"", ""房間數"": ""50""}"
友徠精品旅館,115臺北市南港區重陽路57巷15號,25.0566090,121.5962310,臺北市旅館312號,,一般旅館,"{""_id"": 194, ""_importdate"": {""date"": ""2025-12-29 11:10:45.203261"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館312號"", ""旅館名稱"": ""友徠精品旅館"", ""電話或手機號碼"": ""(02)26510101"", ""營業地址"": ""115臺北市南港區重陽路57巷15號"", ""客房最低定價"": ""2280"", ""客房最高定價"": ""8200"", ""房間數"": ""26""}"
友華賓館,"105臺北市松山區八德路四段656,656-1號6樓",25.0498510,121.5755490,臺北市旅館122號,,一般旅館,"{""_id"": 74, ""_importdate"": {""date"": ""2025-12-29 11:10:45.058110"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館122號"", ""旅館名稱"": ""友華賓館"", ""電話或手機號碼"": ""(02)27630505"", ""營業地址"": ""105臺北市松山區八德路四段656,656-1號6樓"", ""客房最低定價"": ""1400"", ""客房最高定價"": ""6600"", ""房間數"": ""30""}"
古奈堡精品旅館,108臺北市萬華區峨眉街28號5樓之1,25.0433630,121.5067430,臺北市旅館804號,,一般旅館,"{""_id"": 572, ""_importdate"": {""date"": ""2025-12-29 11:10:45.647212"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館804號"", ""旅館名稱"": ""古奈堡精品旅館"", ""電話或手機號碼"": ""(02)23816808"", ""營業地址"": ""108臺北市萬華區峨眉街28號5樓之1"", ""客房最低定價"": ""2000"", ""客房最高定價"": ""24000"", ""房間數"": ""8""}"
古山園旅社,108臺北市萬華區華西街40巷16號,25.0372510,121.4979790,臺北市旅館233號,,一般旅館,"{""_id"": 138, ""_importdate"": {""date"": ""2025-12-29 11:10:45.135746"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館233號"", ""旅館名稱"": ""古山園旅社"", ""電話或手機號碼"": ""(02)23067408"", ""營業地址"": ""108臺北市萬華區華西街40巷16號"", ""客房最低定價"": ""1000"", ""客房最高定價"": ""2600"", ""房間數"": ""20""}"
台北世聯商旅,104臺北市中山區松江路90巷5號1至7樓,25.0505930,121.5319460,臺北市旅館078號,,一般旅館,"{""_id"": 41, ""_importdate"": {""date"": ""2025-12-29 11:10:45.013932"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館078號"", ""旅館名稱"": ""台北世聯商旅"", ""電話或手機號碼"": ""(02)25626161"", ""營業地址"": ""104臺北市中山區松江路90巷5號1至7樓"", ""客房最低定價"": ""5060"", ""客房最高定價"": ""7480"", ""房間數"": ""44""}"
台北中山九昱希爾頓逸林酒店,"104臺北市中山區中山北路一段121巷1之1號,121巷1號1樓至14樓",,,臺北市旅館677號,,一般旅館,"{""_id"": 460, ""_importdate"": {""date"": ""2025-12-29 11:10:45.517515"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館677號"", ""旅館名稱"": ""台北中山九昱希爾頓逸林酒店"", ""電話或手機號碼"": ""(02)66199999"", ""營業地址"": ""104臺北市中山區中山北路一段121巷1之1號,121巷1號1樓至14樓"", ""客房最低定價"": ""18000"", ""客房最高定價"": ""120000"", ""房間數"": ""105""}"
台北中山意舍酒店,104臺北市中山區中山北路二段57之1號1至8樓,,,臺北市旅館493號,,一般旅館,"{""_id"": 324, ""_importdate"": {""date"": ""2025-12-29 11:10:45.369141"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館493號"", ""旅館名稱"": ""台北中山意舍酒店"", ""電話或手機號碼"": ""(02)25652828"", ""營業地址"": ""104臺北市中山區中山北路二段57之1號1至8樓"", ""客房最低定價"": ""5100"", ""客房最高定價"": ""15500"", ""房間數"": ""90""}"
台北五號商旅,100臺北市中正區延平南路160之5號(1樓至4樓),25.0379940,121.5083100,臺北市旅館646號,,一般旅館,"{""_id"": 434, ""_importdate"": {""date"": ""2025-12-29 11:10:45.489510"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""縣市代碼"": ""63000"", ""專用標識編號"": ""臺北市旅館646號"", ""旅館名稱"": ""台北五號商旅"", ""電話或手機號碼"": ""(02)23883067"", ""營業地址"": ""100臺北市中正區延平南路160之5號(1樓至4樓)"", ""客房最低定價"": ""12000"", ""客房最高定價"": ""12000"", ""房間數"": ""6""}"
